100000 3
-1205 1642 -8990 
-2278 -6569 -9101 
-468 -8494 -7270 
-6320 -625 2489 
-9682 5592 1736 
-2535 -7989 -7258 
7967 474 -3224 
-6518 3541 -8905 
-8080 6333 -5472 
7939 -6140 -9115 
5363 -167 7485 
5001 4770 -8163 
7455 -9838 -9674 
4430 6126 5634 
7615 8648 5044 
8769 -7361 1750 
-4282 -9162 -5616 
6310 9578 -6059 
3522 4148 -102 
5927 -2706 8098 
-4985 -2872 -6448 
6296 2207 1044 
229 -551 3395 
5886 9171 9422 
-330 -1400 8844 
-8239 -1758 8673 
-398 -5689 1300 
7982 -3738 5142 
5374 467 8427 
-5043 -7239 8000 
-9443 7795 6030 
5952 5820 9100 
7130 -8053 6010 
-988 2899 -9967 
-9380 7415 -2709 
-2270 -1576 9602 
665 -3769 9909 
-1403 7894 2586 
-4450 1860 -716 
4289 3304 -5223 
9529 -5000 9643 
9668 9986 3748 
4115 4121 -9463 
4584 27 -2802 
-3048 7937 -8060 
9960 8176 6557 
-8691 -8759 -7209 
2208 7824 -1684 
-1370 -6078 -3350 
4040 -6680 -5585 
1158 2945 2956 
-5396 -6368 -8966 
8426 7365 -5276 
-9978 3612 5639 
-9109 1151 -2962 
-2623 -9648 6280 
4235 5121 657 
2814 -1330 1639 
-8381 -589 -2184 
9641 -4680 -1932 
-5830 3189 5420 
6414 -6178 3582 
8808 4093 4724 
5110 1010 7532 
5568 -2052 5903 
-7121 4657 1567 
-6737 -7675 3184 
1128 -7055 -4375 
-2465 2354 6908 
9521 -199 6814 
8015 449 457 
4589 1378 8742 
-3375 -8380 2154 
7900 3931 3733 
-3241 -8035 7350 
9543 -6645 6225 
4079 -1919 -9777 
5663 -6090 -4439 
-7499 -204 1802 
-858 3627 -8101 
9382 -4953 7559 
6575 1386 -497 
-4866 -9533 -7753 
-6550 -334 -6419 
1003 -8022 -5180 
-9070 5948 2807 
1297 -6192 716 
-4985 -1559 -6373 
-5043 -9920 -5612 
-7293 -2055 -6775 
1218 -5639 -7007 
-6662 -3304 5029 
-4012 -7344 -2817 
-5891 -8003 -1285 
3913 5652 2039 
-3474 -2275 8544 
-6868 2254 -870 
-5340 -8548 -1735 
-419 4933 -1569 
8301 -7750 -9258 
-1010 6241 -2181 
-1180 1429 -7846 
-6305 360 -4126 
-5904 -5281 2252 
8246 6067 -7276 
1799 -9215 -3065 
80 9953 8829 
-7765 4593 1711 
-408 1233 590 
688 -2977 8549 
9689 1797 1860 
-551 -8714 -5679 
-924 -8981 1381 
-1454 -1570 4270 
9747 5810 1524 
7618 -8416 -8612 
6974 1425 -1054 
9994 -6440 -3437 
-8535 -4644 -5266 
-2605 -3037 -5727 
-2956 -2694 917 
-3233 -3466 -4998 
2737 4911 -4392 
9189 -1526 6100 
6382 7397 -1226 
-3105 -9812 592 
-4432 -73 9079 
-8090 4460 4920 
9136 -1439 -1479 
5534 9982 -5334 
9903 5778 4012 
-2716 5489 3334 
-7053 -2682 -1335 
-2457 260 4546 
4414 1730 5443 
2058 -2568 7602 
-3507 515 -8510 
8231 1352 2152 
5891 8135 290 
-5389 -3577 -3195 
-3221 -3260 -1814 
5320 -9289 -7470 
-9447 9666 -5784 
-4083 -6732 6392 
3951 -2575 -9741 
6366 -376 1596 
-8937 -2036 -9759 
6571 691 -2653 
-5106 736 9453 
-994 -6807 135 
4909 -2992 4179 
-8079 -2476 -6501 
2140 7743 -4959 
-4817 6049 -2143 
-8278 6858 -1390 
3240 9835 -8647 
6130 -3104 9075 
2628 3468 -5566 
2941 7571 -6705 
-4912 -9340 964 
-7897 8156 -4378 
16 -872 4032 
-3956 -7752 -7368 
8359 7178 -4768 
-9764 -5152 -2003 
152 4269 9817 
-8559 4236 -6644 
4543 -8408 8576 
-6824 5538 8315 
7022 -7663 6816 
5123 -7535 -1991 
-350 -5920 -599 
1621 -8645 -1551 
-8056 4492 4922 
-1279 -1919 -1505 
-793 -6250 -467 
7256 -1862 -5634 
7770 -4275 -8256 
4143 -6763 -1752 
6163 6824 -9013 
5364 2895 5590 
3399 4761 -1528 
-4589 -9485 4537 
7680 -7844 -3595 
-3159 7534 357 
4379 -5917 -6987 
-9733 2240 -802 
-5384 -2208 -4687 
-589 2744 7292 
-5412 7705 -5645 
1510 -8808 3534 
-4268 -8334 499 
-3770 2838 -6713 
-6235 4468 -1772 
3478 6736 14 
-858 9630 7455 
-4495 -5128 -2870 
-646 -266 -2870 
-9724 -386 -8585 
2149 -2422 7632 
-7760 -4044 3600 
1817 -8546 -8524 
888 8185 5946 
-433 5657 1614 
2578 6168 9483 
5528 1014 2173 
-271 2022 2693 
5448 -680 4328 
2732 3604 -7583 
-943 -9686 -2646 
-1375 6013 -5392 
7695 3688 6843 
680 3363 198 
4127 4435 7343 
4905 2621 -5685 
-5391 -860 -6349 
-2406 9793 1752 
-9215 -5444 1835 
-6752 -522 7232 
5132 -9283 -2961 
7813 6575 497 
7037 -4449 7043 
5911 6610 9295 
1628 9631 -4380 
-9864 8548 7080 
3160 7319 -1257 
8253 -5628 -9534 
9510 -7954 1179 
193 -4260 -3302 
4124 1775 -8639 
-6279 -2833 9610 
1523 4878 -5199 
2266 -2970 980 
-58 -611 -6187 
7382 5748 511 
-8814 -6162 2832 
646 810 5520 
8971 -7521 -483 
-872 5623 -2788 
4227 -8996 -1006 
3022 150 7991 
-1208 -1923 -5518 
7336 -2186 3856 
677 -6265 -7303 
9867 3717 -4605 
9944 203 -78 
6305 -9610 -9860 
-2305 -745 -7363 
-7007 6210 2942 
-2715 9519 -4886 
704 984 3382 
8669 -3428 -3816 
-3983 1086 -2283 
-3669 -5654 3802 
5849 8991 -9203 
8252 -566 5418 
5022 1288 6145 
-8841 7755 5511 
-6555 -2252 -9838 
-9655 -6397 -8203 
-9880 -2947 -9415 
935 -3190 -2168 
7980 -716 -6776 
-3245 5874 6309 
-5000 -536 -7912 
-7039 5504 -3135 
-1556 -421 -8935 
-164 6306 -2004 
7102 5838 6196 
-7997 3500 -1971 
-5846 1545 3715 
6490 2766 -5554 
-8559 6037 2378 
8786 3544 -1262 
-9737 8437 -9587 
-1993 6844 -6613 
5421 1606 7320 
5562 -5246 4384 
7094 -6744 3893 
-8641 375 -2573 
1596 -2834 5351 
-2377 9543 2059 
-137 9295 -3565 
-5986 6536 9971 
387 -5592 -9800 
-5281 -1770 7387 
-4703 -6291 -761 
-713 -9048 3529 
-7455 -4537 4406 
-1911 -7838 -8831 
-691 8418 350 
-8435 4485 -9626 
-5210 7334 3536 
8184 3311 -8681 
2876 7774 5293 
9686 -7572 -3676 
-4539 5652 -4908 
-6573 7395 -966 
474 5484 -1587 
2493 -4286 7019 
3364 -7086 6178 
9416 7931 3105 
6940 -4112 7694 
-5749 2903 2234 
-4053 6920 4939 
-4950 6073 -881 
-1894 -3990 9410 
-6964 -8209 -6818 
7227 -5558 -1074 
-6832 6963 5630 
6841 4217 -9882 
-5155 -9994 2519 
-7394 8497 315 
-3483 5421 3676 
5264 2094 -3966 
-2660 -5450 3130 
1506 -1653 -7451 
4669 -4605 -8924 
9605 6464 5382 
-6518 -4510 -5056 
-6257 5335 4967 
-1038 398 5370 
7767 8822 -2014 
-7652 1095 3646 
-3927 -9722 -998 
-5511 2006 4966 
9852 4330 -6757 
9698 8111 -8848 
-104 -1266 7138 
7054 6116 1757 
-5233 -3004 9271 
-476 3523 -3586 
-4782 1766 4597 
-6994 7096 -3984 
2715 -6276 5047 
-9006 6832 -946 
-4436 -1644 -2908 
5012 9158 4643 
-3562 138 -6813 
-153 3782 1813 
-4071 -1237 -3058 
8785 -2778 6239 
4231 8047 -137 
7834 -2101 9457 
3607 5578 -7296 
7831 -5859 -2101 
-5344 6225 -4424 
4730 8053 -6593 
-314 -8577 -1869 
1651 4677 -7087 
2541 8448 4698 
-4181 6291 -8092 
915 -9037 1739 
-302 528 -7236 
-9256 7200 -2254 
-7876 -9827 -6609 
5663 -7540 6205 
3336 -1155 6209 
-9282 5385 8825 
-9809 6659 -6807 
-5817 -5526 -5545 
-2840 -365 -8916 
-1698 6867 -4768 
4834 9218 9782 
-4552 7245 5907 
2241 -9491 -8720 
3446 2447 8207 
-7706 -2309 -6732 
-3047 4976 -4379 
-5262 -6352 8803 
-789 6156 948 
-6789 -4458 -1347 
-5516 -6773 -4635 
-6332 -7791 -3378 
1738 -1019 -9179 
-3461 8522 9459 
-61 -3925 -4290 
719 -9899 9804 
-4310 3347 -6434 
-9872 -1883 5636 
5283 -2843 -9071 
-8586 -3538 3809 
-4766 -6489 5293 
6335 7855 7107 
-1370 3166 7617 
3744 -7498 3318 
5934 -9084 -7938 
-1889 -1300 886 
-898 -128 2569 
-3279 -6104 -5211 
7474 -1129 -9542 
6704 5855 -493 
2822 -8502 -9174 
-7744 228 3418 
-3409 7967 1180 
-8374 5415 -3811 
5807 -2093 -2757 
-2018 6447 -9731 
1624 -336 9033 
-2147 -8218 -1839 
-1678 -613 -6313 
-9312 2188 -5378 
-5590 -5280 -3656 
7156 6521 6089 
-7853 8089 -9960 
-4387 2308 -4868 
-1434 -587 -2885 
1193 -4860 -6732 
-9502 -3456 6560 
-8290 -5451 -4480 
-221 -5352 -5405 
-6462 -5157 4550 
9354 -6469 1746 
-1082 -7553 -8622 
-5637 4402 3620 
-6381 -6328 5139 
1709 -7890 -3754 
6229 -781 -992 
2507 2432 -1610 
8301 -4971 -736 
6878 2331 3920 
-7143 8092 -3040 
9499 -9370 2927 
4344 4316 -9958 
1856 9376 -2058 
-7769 -7650 -1516 
3489 -4410 -9155 
-5834 -1595 3876 
-3761 -1008 -2109 
-2200 -6123 4382 
5887 8282 1449 
-9891 5003 -2403 
6629 -2684 -2407 
-6167 7302 -5906 
-5399 -1434 -2858 
5229 -9053 -980 
9593 -9826 -8880 
-2825 9751 -3307 
9853 7566 -6098 
-6480 8246 -1441 
3600 3114 4529 
7202 -6029 1203 
7513 -2548 -5291 
-8340 4847 -3268 
7787 -2887 -8041 
-8246 -9207 -4039 
38 3553 3910 
-4972 2795 -1234 
-5989 -9761 6275 
-120 -9969 -6938 
7444 -5165 6031 
-2972 -1125 -255 
9377 3343 -3179 
1399 5077 76 
608 -3063 9116 
-7050 -7636 -1276 
-3523 -7409 2576 
2672 4771 567 
-7605 7586 -1793 
-1136 -8847 -6239 
-7199 -7325 7158 
-8607 2073 626 
-7036 -2618 3841 
1258 6745 101 
5356 7470 2260 
-9964 5062 -7969 
-2892 8768 9206 
-8024 8315 -5957 
9428 8421 -288 
1774 471 -4343 
-171 6412 -1132 
-9036 -3270 3563 
7944 -5078 -6032 
5930 -5710 -2342 
1540 -2089 8674 
-7317 -2268 6821 
-769 6745 1229 
3732 -6585 8045 
-5770 8852 -5129 
-9864 3298 -219 
4281 571 496 
-8044 -4076 8155 
-9743 -2579 303 
-1078 -7487 -1040 
1127 7495 7587 
206 68 5878 
-9915 3008 9686 
548 7116 4333 
-1808 -1359 -4082 
2504 -8913 7068 
-5756 3026 9425 
-9275 -1725 -7155 
870 -175 -7193 
-312 -3993 -7704 
-315 8639 8280 
7953 -6475 8982 
-7964 7374 -7071 
4615 -5404 2469 
-5689 5816 -2691 
3255 -1970 -7050 
6209 7285 -6766 
9944 -6273 -4929 
2936 7931 -6053 
5487 -3784 -5432 
-7273 8006 -791 
-1467 -958 9702 
-1861 -4821 -7807 
2760 8557 1378 
1090 -6044 -8478 
-4641 -5855 2640 
-1820 7879 9848 
-1075 -6764 -6103 
-9473 4901 1044 
-5692 4051 3027 
5720 -5866 -7052 
4460 -3215 9129 
-1216 -2057 -3858 
810 833 -1695 
4715 8366 -1483 
-3221 -3978 9167 
2205 6032 -2006 
9164 3143 2323 
-4824 7874 -7023 
-4955 3331 -8617 
-3484 -3099 4044 
2970 -5491 6946 
2016 -3132 4290 
7299 -8024 8273 
4499 -8792 -8005 
7150 5739 6296 
2234 -6780 2269 
-8920 5208 -6674 
5343 -2102 -5555 
-9084 -5721 8722 
-4798 2612 -550 
2002 -2329 -4703 
3395 -754 8574 
-2040 2803 -9894 
-9884 4124 -6437 
8885 3296 -814 
-4846 -4028 -1924 
-905 -5072 9280 
-9218 9455 4598 
-7416 -6153 -3843 
-1576 -8592 3123 
4527 2192 1175 
-9187 3695 -5930 
-2999 5797 2365 
8777 -6093 4064 
-1472 8348 3423 
5168 -9277 -4273 
9691 4218 -2162 
-8455 2449 -1479 
-148 -1555 -5843 
8443 -1116 6952 
-8951 5382 1199 
-550 -9942 8313 
3256 -6562 -7859 
-7243 5490 1346 
-2022 -1220 4369 
2008 -96 7211 
6559 8710 -6362 
2403 -1930 -6336 
-4382 -7614 -7385 
9217 -4643 -7374 
1520 -219 2326 
-5826 1957 9054 
6144 -1364 -191 
9630 7943 -8936 
8560 4916 -7137 
-1410 6515 5464 
-6051 9239 7985 
-1669 -6723 2420 
8956 -9227 -3755 
1990 -9255 -701 
8733 -6959 -2517 
1875 8011 -1551 
-1353 7643 29 
-7103 1327 9199 
-2196 -4004 -4430 
-1590 8693 -9875 
3791 6825 3367 
-1555 6928 -9817 
1739 1674 -6855 
-2687 9461 1354 
-2181 725 3850 
-2781 406 -2348 
666 7949 -9065 
8525 -9969 9950 
-5462 -5262 7093 
8317 9773 3501 
9094 -5921 -8539 
-5975 -4828 -7491 
5294 2414 3050 
-9949 -1719 -8249 
1955 -2896 3314 
-1474 1551 -7013 
9758 -9050 -2037 
-8600 7221 -957 
6118 -9889 -1401 
-5907 -3656 -1073 
-995 -4699 -7197 
-5286 -2218 1198 
-3955 -7006 8137 
2072 3409 -7677 
7896 5830 1671 
-9457 8443 5981 
7657 9840 130 
6200 -7594 9135 
-7168 -1717 -9794 
-4272 -3413 8955 
-2312 2885 -2035 
7273 -8339 8002 
5469 -908 5975 
-5774 -1323 -5133 
4391 1277 -7687 
4261 -1906 -1119 
-1984 5331 5575 
9383 -5272 -7853 
717 7281 -7016 
-8516 -2692 6769 
-9577 7794 -4248 
5817 8238 2709 
2135 4782 -3324 
5339 -6092 7159 
-3777 1768 8593 
1581 4201 -4732 
-7916 6700 -5058 
-2021 2738 -1772 
5176 -4737 -2783 
7914 -3464 1970 
9814 -4901 -1252 
-6380 7559 -6997 
6629 -8222 7369 
-3155 5309 1648 
-5558 -9926 7471 
-2184 -4547 -6040 
-1030 5167 3105 
4535 -7272 -7512 
-2442 8418 5672 
5939 -9087 2565 
6884 506 7493 
-3911 -1996 2222 
2241 9298 8379 
-2152 -5364 -1999 
-9727 132 9715 
6694 3274 -8418 
1263 1757 1517 
6414 -3557 -6915 
3641 8272 7846 
7557 -8116 2365 
-9913 7280 -642 
1679 8774 1125 
-9805 -8248 2697 
4981 -145 -4375 
-6612 1274 -1758 
-9868 6137 -3709 
-7314 -177 8240 
9341 -4810 3292 
6081 -2649 218 
-1984 985 -9186 
-6892 1886 8189 
1445 -5426 3733 
7233 9192 -3695 
-1717 -1207 2446 
-9112 3625 2572 
6110 -5356 -6860 
-2821 -9632 -3049 
1862 -480 -3559 
9387 1059 56 
-6542 -7864 -264 
-4265 3611 2329 
8791 755 4034 
-3265 7449 4414 
3448 -7264 -1007 
5250 -162 7484 
4867 -9982 4534 
5497 -9978 -1162 
6512 -8873 1576 
-362 -8121 730 
8087 -2866 2511 
1683 -8783 -7387 
-2665 3380 -992 
3665 -8552 -1975 
5781 5696 -2384 
9252 2319 -862 
8451 -1350 1564 
7018 5024 9557 
5444 5827 9052 
3522 -4505 -2726 
-189 -5904 -3261 
3933 3176 -7034 
9481 6076 -3133 
-9428 3976 -6559 
46 -1967 -9034 
3756 3197 -1245 
-3531 8829 9626 
-9054 3058 -968 
-5104 -4105 -2417 
4351 9558 -4146 
8253 -775 -7141 
6967 -9442 7489 
-7476 6054 9921 
-5663 -3158 -5623 
-299 -3664 5122 
547 2112 5071 
5202 -6105 813 
-8878 -9053 3929 
-5685 -1500 1204 
1537 -5920 -1062 
5069 -7648 -4177 
-4093 7348 5287 
-4641 -7999 -2313 
6282 -924 -3403 
8352 6532 4071 
9071 -3718 5505 
-3095 1621 9499 
-7889 5512 -5916 
172 425 3626 
-4825 -7416 -3290 
-7543 5764 1765 
-231 7252 4990 
3047 36 -1746 
-8639 6917 8832 
-6523 2203 -3186 
-3095 5211 7691 
3571 -1042 9342 
-7702 -9726 -815 
-6446 -6991 8446 
6018 -5940 -194 
-414 -5594 9606 
-8291 -7639 6616 
1119 2670 6739 
-9869 1253 -1431 
7327 8782 -2520 
-4464 -4615 9352 
4741 3844 -3745 
-3393 -9104 9918 
6571 -2899 -397 
9169 9333 2932 
-5205 9677 8706 
4151 9607 2677 
-2383 4464 -467 
-5570 -7718 9940 
-9909 8924 -40 
-8632 727 4898 
-3745 -8215 -1291 
-5266 3342 -6397 
4006 8849 -4402 
2421 -6892 9271 
1936 8907 -703 
-9188 2503 6198 
7725 6378 -4033 
4162 6661 -8701 
-3267 7727 8217 
3533 -2726 -9483 
-6180 902 -5186 
-4025 4173 -7375 
9363 4332 -3264 
-5104 -7619 4482 
-5387 7995 4191 
8127 -1000 -9776 
2812 4238 -8101 
3399 9956 9006 
-4437 -2422 1399 
-6755 9527 8616 
-5295 369 -198 
3737 -9753 4470 
3393 -1511 2648 
965 -9239 -2171 
-9654 -6730 7096 
-4621 -6475 -2219 
-4195 -6789 -1583 
-7181 -5279 7829 
5379 9443 -2847 
-5937 -8598 -5783 
-1984 -8535 -1745 
3258 5780 -4450 
-9246 -8489 8 
-8559 -3711 -1090 
4031 8543 5267 
4339 -1214 7302 
3798 9634 -7859 
-548 -2883 -7578 
-3404 -4033 2439 
-7886 180 3150 
641 5297 5967 
-9799 -418 -7589 
8526 -8649 7490 
5765 -6019 3654 
-5200 -4283 -2414 
1420 -5973 9250 
-9491 -1800 -26 
-8465 1495 -5063 
-7614 -4015 1070 
1337 -1108 -2487 
5645 -1142 1040 
-2900 -8972 4501 
5778 3052 7561 
5253 605 9269 
-8519 -8249 -8609 
7170 8850 8302 
-6216 149 -2278 
-6537 7647 -7771 
-7263 -5916 -8238 
5980 -8662 889 
9054 3747 4547 
-6966 8931 -6859 
6394 8023 7991 
3488 -3853 -8971 
738 404 8655 
6990 -6639 -5480 
-9206 6859 6828 
-8295 3317 6683 
4280 -1058 2880 
-4452 2334 8472 
2060 -1909 6623 
-9298 4851 2590 
-6614 -3881 -4624 
-8557 -9123 -5409 
-8730 -514 -1369 
-6085 4620 -6605 
7684 4539 -1363 
1042 7706 971 
8273 -1493 -1363 
-3551 2460 -4405 
4026 -1221 980 
-8501 6439 180 
-5045 -3407 6557 
8665 9427 -7703 
35 -8482 1910 
-6721 7447 5405 
7200 -5552 7278 
-6337 2673 5115 
793 2727 -4474 
2467 -2475 5536 
-2036 -7089 2475 
-7894 -2973 8872 
-4483 -4936 8610 
-1224 5366 3294 
-3133 -1504 8990 
-1307 -9955 4751 
9212 -6750 9676 
-3235 -7553 2234 
-9969 -6380 -6484 
3425 -2395 -7962 
8881 4143 -688 
-6781 -8007 -4771 
8449 3781 -2961 
-9879 553 -5261 
-5306 -4550 974 
7574 3756 5892 
7679 8717 1561 
8566 -1974 -9638 
-3277 -3751 8180 
-721 8416 -9056 
-8579 1849 2462 
-4072 571 7500 
563 6637 7038 
-2252 -2145 -1949 
-1540 -1468 -4659 
-9567 -5672 7723 
-3974 1833 1514 
2524 2126 9575 
1424 441 -7201 
-643 -6306 2180 
-9452 -3169 -6519 
-3824 9824 6465 
-6217 7220 4915 
4935 -6893 -4856 
3137 -6204 -9142 
7818 6248 -8923 
-6371 -2438 -8380 
6214 -4013 4379 
-1903 -8426 -8348 
1017 -6673 -7802 
-8135 -4216 8459 
-1436 4992 3136 
3567 1435 509 
5634 4792 58 
-2183 2487 8812 
-74 -8628 3296 
6283 -2070 7439 
-2407 -8470 -428 
295 -7085 -6699 
8457 -9619 -9473 
-9233 -8838 9371 
-2334 4605 -8664 
2018 -6959 5835 
-4692 -7457 -6814 
377 3865 9800 
-2318 3678 639 
-830 9003 7514 
8584 -4251 2763 
-2321 -491 3638 
-6583 9855 -9149 
-9800 4117 2702 
3161 -9887 -9547 
2071 6540 8003 
9356 -829 -4567 
-1032 5398 6496 
-3651 3410 -2560 
3413 -4437 3534 
6912 2240 -887 
-6710 -6575 -120 
1039 268 -1110 
9669 -3032 -670 
185 3202 -8817 
8009 4376 859 
1443 -6730 3906 
-9808 -261 3922 
-7484 -4364 9300 
-9913 3927 9291 
1788 5581 -2395 
-5507 1937 -3337 
-5179 305 -4974 
-2719 6290 -3621 
3575 8991 -8539 
9296 -705 6185 
1379 2664 -3595 
3758 -7237 9324 
1113 5916 445 
-9121 6722 -7783 
190 -7666 -6473 
1192 8174 -8728 
6268 8209 -9879 
-1115 -2577 -3960 
-1443 1405 7262 
9557 -4763 -4665 
-1483 8555 -175 
791 9977 -5003 
3358 -8760 6842 
-6230 7657 -1571 
3464 -4370 -4565 
-4193 -9055 -1297 
9559 241 -4998 
-8138 -7257 9850 
-719 -5481 3150 
-1427 1174 -5661 
-4824 -71 3660 
-6454 4648 2769 
1147 8226 3206 
-9432 6148 3156 
1177 -6835 -4248 
-5920 -5279 -6007 
-6853 3246 -4035 
-224 -1200 -5551 
-3746 9730 -3847 
-1748 -8198 -8065 
-7671 6934 7205 
-8971 6997 -2984 
-2298 -9480 -1149 
8743 714 -609 
9300 5410 7480 
6585 9196 1369 
-2455 -8493 -5915 
-1526 -258 8535 
-9414 5112 8773 
-4948 -1810 9187 
9217 7770 -9961 
8929 2286 -479 
1782 2506 -5307 
249 -5914 3344 
-9054 -3558 -3691 
-2623 5839 -7554 
-2275 -5405 174 
-7728 -6043 -4756 
1721 9901 7315 
-5176 -341 9542 
2816 -8381 -6941 
-4419 5634 -3111 
6933 -5718 676 
-544 1139 -8971 
-6212 -6996 3698 
5175 2882 4937 
-8134 9096 -8217 
5195 101 8217 
7420 -5530 -5140 
-6071 9451 -8667 
-3533 1203 -5942 
-9449 9138 9159 
4009 -7299 3099 
-3932 -4254 8506 
3549 -1999 -6432 
8057 -4892 -1241 
7340 -3689 -9851 
4632 -2111 -6035 
7390 6675 -9296 
-7087 4938 -3915 
8358 -3662 2650 
-6012 -8960 1493 
-8882 1537 6225 
1011 5400 -3397 
-1960 1078 6510 
-9355 7951 4658 
8732 -2825 -364 
8996 -6317 -6026 
-1053 6322 -7237 
6716 -9265 -6525 
-8819 7198 6495 
6899 9202 7244 
-6037 5853 1861 
-3469 -5518 9090 
-5741 -9053 2311 
-9073 8131 1395 
9360 -1991 -9017 
9823 6015 3159 
1497 4693 5687 
7841 1689 -9566 
-8854 3166 -8543 
-6106 -6525 -6358 
-8319 9685 6464 
-5204 3919 2488 
3566 -6597 -5916 
99 -6958 1697 
8977 621 -3881 
-6924 -5967 -8627 
-1178 -3103 4288 
-6132 -8725 6632 
-6967 4476 -5636 
-6253 8597 -4878 
849 -8087 -6613 
-1287 5436 -9960 
-2275 143 -1107 
-935 57 7998 
-2346 -3175 4860 
727 6466 -2225 
2035 8894 -3063 
-6383 -4890 2335 
-3945 6083 -7288 
2742 1461 -6452 
3927 3437 -2204 
-3993 5871 -2513 
-6572 7785 9558 
9002 9274 -7230 
-6571 -1673 3317 
999 -3077 -1549 
9697 -7520 5165 
6965 -6430 -1852 
-7950 -8981 8295 
1482 8288 -3831 
-8545 1783 762 
300 -1315 4139 
4227 -4453 -6849 
-4327 4535 1029 
4449 -9972 9274 
4875 7087 7694 
-3500 4222 5658 
-9322 6516 -106 
9979 -3950 7538 
-6331 2026 8803 
1434 -3611 3318 
1480 -792 6132 
-1584 6056 -2501 
-5533 9513 -833 
-5678 8175 5729 
-3404 -31 3266 
4461 -458 -1055 
3707 3965 8875 
3168 8323 -9691 
7367 -9593 -4185 
9918 2433 -3145 
6688 -5079 9964 
3582 -6104 -4510 
-870 8378 -2749 
2717 -24 -9092 
3182 -6427 195 
7265 -7258 -7020 
-5472 3040 -3062 
-6005 -8928 -5826 
-4243 6184 9272 
4649 -5952 -8547 
2093 -7464 9970 
6677 -2593 6797 
-1736 3899 -4843 
-952 7383 9836 
187 -4151 -6699 
4580 -6154 -772 
-6214 110 -9198 
-5360 -4205 -6758 
3729 -9398 4179 
-6828 -3215 -7301 
-8488 -2643 -2681 
-1894 -5252 -5893 
6145 4013 6027 
5298 -5932 9157 
2427 4197 -4614 
-2915 4481 510 
-2201 -1861 -3853 
4287 3389 1197 
-6175 -6944 5922 
-8209 -340 1784 
-705 -3869 -4059 
2187 -7673 -6616 
-9125 1621 -293 
9789 6483 3857 
-4159 5151 -7311 
3190 -5837 2390 
-9683 4219 7569 
-9924 -2680 -7037 
498 -312 3607 
6751 675 463 
8116 1998 -2739 
6405 8405 6459 
-1867 571 9057 
-4802 7163 -7940 
6220 -8494 9489 
-9414 7246 3268 
368 -8244 3909 
2881 3371 1221 
-8492 -589 -161 
-7004 -1929 3505 
-3119 -4548 4866 
-4955 9092 8950 
-5007 -3160 1815 
9236 -5649 -7051 
-245 8089 4415 
7507 2456 7104 
-3387 -6279 -4788 
3770 -749 6372 
1461 8692 6268 
-8882 130 -5696 
-8188 -188 2308 
-1646 8904 4502 
9309 -5116 3658 
9250 5820 8369 
3598 436 7045 
4940 60 -7978 
-9879 -3646 3325 
-2814 9897 7509 
-4071 6764 -3547 
5201 6819 -3509 
-5275 8162 2081 
-2613 334 -5821 
-4008 -4136 75 
4166 -4072 7989 
4259 3344 -6272 
2658 4327 8487 
118 -265 -4313 
-1279 -1165 -6435 
4906 3982 8954 
1737 2268 7364 
1380 2943 8832 
3823 6492 -8707 
1728 -5731 2479 
-2629 -9294 -2136 
-4856 4684 -8114 
9474 3488 -9435 
7831 9082 -2341 
-6118 2249 -4256 
-8582 -4390 -5076 
-4719 5127 3588 
1911 2190 431 
749 -2754 -7446 
8975 -7966 3403 
-6005 2959 -6543 
-5115 6817 -1637 
-9404 -8272 3320 
3289 -5894 806 
6627 3585 -1271 
8801 2181 5459 
7449 -5337 8368 
9735 489 1683 
5488 577 -7628 
1934 -6421 -6319 
-8972 -2600 6272 
662 9397 -5840 
-7160 179 6288 
-7054 4060 -2605 
8524 3339 9858 
-2974 1278 2799 
-3419 -761 -4240 
-3410 8810 -1491 
9389 6974 -4812 
-9965 8619 6269 
3744 -6281 -4184 
8274 2094 -7490 
6562 8998 3576 
1069 3666 -6103 
-7551 -5389 -559 
2172 -9966 7268 
9128 -4232 -3934 
510 9946 -7266 
1708 1929 6599 
7360 -779 8090 
-9334 -6113 9200 
-2176 1147 -6429 
-1879 7417 9605 
-8361 -3421 -6965 
3033 -5282 8806 
870 1772 -179 
-6614 -6704 -8187 
-3760 2550 2595 
8251 -1615 1864 
-9382 9244 6082 
-8645 -288 5875 
-3390 -8021 6894 
2022 2802 5679 
-9671 -5270 -6373 
2930 -1098 3862 
6640 4829 9522 
5378 7188 3972 
-9442 5718 2979 
961 7345 1635 
-1251 -5877 9330 
-6737 9010 6476 
-7223 -3044 -4641 
1976 2526 -7444 
456 -6475 2105 
-342 1454 2881 
7573 -7613 1473 
-434 -4001 -833 
-8634 5836 -8040 
3943 8360 2351 
-1235 -5355 492 
8654 -238 2071 
6165 -8428 4965 
1702 5984 -4227 
6027 -1140 -7996 
6259 -8094 5649 
-7011 -1498 1283 
-2378 9277 -6885 
-2341 -4546 -6832 
1012 7272 -9919 
-8515 2348 734 
1205 606 -9458 
-370 -9299 -8421 
-8709 -8661 -7241 
2112 8612 -9601 
-3715 6426 -4621 
-4598 329 -8206 
-7022 6767 2228 
-4225 983 -9348 
-7934 8670 7105 
3147 5581 1621 
-6150 -2994 6906 
-2672 -5970 1715 
1444 1553 5118 
-2653 -2754 8067 
9266 -1986 -8792 
1168 4897 7935 
9527 963 -40 
-7446 -8402 -262 
6446 -3477 -2100 
8598 7124 -2244 
