10000 3
2226 1092 -8695 
9859 7117 4549 
-3922 15 5210 
-9006 7200 -4555 
2939 7054 8218 
-1868 -1348 -8517 
-9597 2804 -8921 
9827 7469 8377 
-595 -3315 3056 
-4307 6681 -3354 
5253 108 -5155 
781 -4815 2352 
-7072 4739 6344 
6005 -1187 347 
-7346 -5728 7798 
-6257 -4572 8974 
965 6423 8798 
-5831 -2992 -3738 
7247 4961 -2210 
-4330 8144 6025 
-212 4572 -7145 
-5343 2571 -1801 
9447 -1533 -7725 
-5169 761 -3540 
607 3103 -1072 
-4966 82 7481 
-3994 -3845 1512 
-9387 -8741 -8377 
5861 -6142 -7829 
-9055 -9176 -9744 
661 3878 2355 
-4298 -6288 5729 
-3655 -1597 -5981 
3793 2552 -2113 
-4559 9216 -4838 
5460 -4695 -435 
1939 -1672 3129 
-3937 5647 -2040 
-7632 -3445 2254 
-6858 -9971 -2423 
-6768 -5490 -8353 
1428 1607 -6835 
-2799 -9824 6237 
1220 -8611 7384 
-6503 -9664 1848 
-7657 9506 -9275 
3107 7264 -8508 
-2489 -5729 2700 
5977 -6773 -6823 
-3218 8826 7641 
4335 8039 -7381 
5397 -2236 -3270 
3262 2536 2948 
5821 -7155 9355 
5299 -6681 389 
-980 -5007 -1429 
9456 -7135 3009 
-7469 5312 1586 
5937 -1238 -4424 
6643 -1301 -4784 
-2448 -7721 8851 
-8847 -9166 -5602 
4972 -1201 -8268 
9284 -6862 8796 
4813 2230 7124 
-2225 3985 -6018 
-8805 5912 -4837 
4418 2602 -1044 
2590 9792 9707 
3252 9712 6482 
3737 2924 8676 
5984 6849 -3911 
-973 4489 7400 
-2696 1777 9814 
-9935 -8740 -7557 
-9372 2666 -5043 
1511 4128 -1041 
-8628 -7747 -9478 
-1068 -1118 1146 
1990 -8811 4000 
3360 -2682 -9501 
-8497 1761 3401 
74 -6112 -1726 
-8414 -6395 1613 
-921 9359 4832 
518 7972 -1278 
-8514 5175 1249 
-3099 684 2716 
802 1839 5281 
1445 9720 -346 
-1165 -6400 -4290 
2026 -1634 -2371 
6806 6605 -3503 
-5986 -8563 -2398 
-5700 -2327 6181 
-3930 8421 6313 
-1013 -8979 -6774 
-9685 -6686 8105 
6322 1407 -6932 
623 -8643 3668 
-61 3631 1504 
2965 -2138 -3529 
4994 -2983 2587 
7534 -2915 7899 
3967 -3145 1056 
-1322 922 -5890 
891 5754 2658 
742 5666 8117 
-7364 1842 9958 
-5527 -4673 -2134 
-312 -3784 -2969 
-1100 -5839 714 
393 -54 -3393 
8169 -6964 1852 
2579 9415 -2427 
-6616 1612 2075 
-9963 6729 -6387 
-5996 -2019 7691 
-8724 -7667 -3412 
-7537 -5963 -7548 
7509 -1356 1823 
8998 -4560 9093 
7563 -7798 -4316 
-1467 6044 7325 
-4686 -2019 -8366 
474 6282 5754 
-3333 -3251 -8294 
-1674 -31 8830 
-4948 61 -9257 
-6428 -9744 124 
-7742 4841 1062 
-2893 6144 -4852 
944 6281 9404 
-4115 9302 204 
-4657 2130 -492 
-29 4788 2491 
7615 -6477 987 
2295 610 3385 
12 -810 2888 
7485 2399 -448 
6929 -4848 8203 
6007 -2266 5521 
-7580 -3221 1612 
-3551 7820 9646 
-8533 5183 2297 
9382 8396 5383 
9155 -7333 -7978 
2024 6594 7159 
-447 -7023 2020 
-5507 -5586 -7574 
-5168 1797 -3265 
6534 2576 8473 
4073 -6116 5004 
-7484 5912 -8689 
8063 -4562 2704 
5095 9312 -1639 
-2376 -1660 -3909 
-7444 6202 7956 
8220 3013 1043 
-7402 389 4759 
8380 4318 8475 
-7375 -9334 2142 
-3913 2899 4821 
7301 1099 9818 
-5843 -9898 -1329 
-7750 4825 -9024 
6771 8279 -7624 
-778 -9740 9847 
-6426 1011 -4852 
4265 4446 6200 
6403 -219 3167 
-1567 -9564 4803 
9494 5056 9156 
4122 6657 2043 
1492 3496 -8528 
-1570 -4646 -9817 
-1756 102 1164 
4859 1925 243 
4488 -8879 -2873 
6903 -1697 -5468 
-9755 1035 -1723 
-9873 -5724 -8733 
-5075 5969 4446 
8217 8208 -6148 
3438 7502 8348 
4580 4576 1888 
-8210 3045 9090 
467 -9056 9678 
-7786 8905 -3575 
-815 -139 1012 
1817 -3845 7879 
-1131 -4531 5028 
-297 -5822 547 
502 -8093 3876 
-102 1630 -2277 
-8070 4458 1989 
-9194 -9114 -7606 
-912 3259 1646 
7615 1140 -7075 
-5862 125 417 
8365 -1736 9992 
-378 -9115 9343 
-1953 -1375 7197 
-7929 4311 -608 
2988 1620 671 
770 -1605 -4325 
7934 -6693 -257 
2932 -2605 -7922 
4879 -7380 -4225 
-350 3967 9389 
-6998 -3179 8785 
3012 5125 -4018 
7020 -8177 -9735 
8948 5541 7897 
1130 -7177 -2514 
7107 6744 3893 
5780 -9348 725 
8522 4863 -3477 
-5185 9951 3415 
9666 5399 2336 
-5669 3088 -7495 
8413 7897 5872 
1409 -4851 91 
7007 -395 8243 
9520 8974 3209 
-3184 -4548 -3207 
3905 -374 1278 
-4743 -9020 -8333 
-9773 247 -8389 
-5517 4009 -6084 
3723 -1323 -831 
-9034 870 -947 
-6605 5826 151 
8353 -1654 -4874 
262 -1618 2731 
-7757 -9711 -1654 
8921 -875 2211 
7440 2409 457 
-451 -7295 4111 
-2754 -3731 -5417 
4995 4275 -1254 
-2995 -6840 -4818 
-1352 -2573 8818 
-5401 -1447 -8871 
-2054 7523 3126 
2110 978 9607 
-7527 -9925 681 
77 -2120 -7261 
7318 5668 -7302 
442 6291 968 
-5656 -5266 2097 
3429 9629 9198 
-1985 764 -7046 
-7640 797 4676 
8970 -1838 1714 
7831 -9323 -2669 
-1943 9474 3121 
7334 -7499 7201 
-6152 -6085 -4436 
1727 8888 2704 
-7276 -2577 3436 
7671 9102 2763 
-779 -8524 2385 
-5717 -46 -9888 
-2262 3330 4910 
9397 673 1428 
4044 -5237 -9820 
1690 -9343 6123 
4536 414 -3387 
-6154 293 -3210 
-1772 -6538 -2632 
918 -8428 -9559 
9644 -2164 6207 
-238 2653 -829 
2477 1839 6812 
768 5682 2188 
7560 1507 -5838 
6318 -1572 494 
1600 7352 -5425 
-4242 -8593 -3499 
-8677 -8284 7963 
-9384 -1559 -7388 
-2542 -4217 535 
5282 -5454 3189 
-5747 3100 -6273 
-9529 9071 -1661 
-578 2034 6863 
4273 3051 -4111 
3549 -5736 -2260 
-5268 2641 4129 
3479 7932 6017 
4492 -4127 156 
-9115 6687 -5637 
-7184 3700 -8749 
3751 -9201 -8648 
-5422 7215 -7533 
8533 3379 1844 
6914 9215 2420 
5827 2775 -7150 
6264 9883 -6897 
9935 -5261 -9134 
5436 1879 1098 
8594 3666 5587 
-5660 -7186 3474 
8907 6953 86 
-9655 8707 -3296 
-6795 -3738 2585 
732 5953 -7129 
5672 2641 6700 
-6441 3470 -8189 
1269 -6051 6223 
5203 7811 -6825 
7050 -3359 258 
6375 -4620 -4205 
5355 4654 6803 
-3469 -367 -4709 
-52 -2694 3618 
-5769 -5853 -4600 
-7284 -626 -9012 
-7876 -2739 3388 
-4268 286 4012 
-3012 6421 -3924 
2753 4238 -5550 
-867 -9933 -1620 
4821 -6223 -850 
7433 -1072 6163 
-9193 528 5375 
-7477 2819 3863 
-4410 -1840 2210 
-8190 -6162 -8838 
3971 -2418 8211 
-5516 2194 -9336 
7779 1051 -5825 
-8688 1816 4333 
-5158 -1846 -3349 
-2293 7999 6355 
7694 26 -1972 
-3517 4276 2601 
-5122 555 -6311 
809 -7060 843 
-1933 -4641 2942 
-3589 -7862 1353 
-5321 -9173 927 
-8861 -8764 -7615 
-6518 5254 9363 
-8822 835 -143 
4034 -597 -4446 
6750 -405 7053 
-4756 -8301 -5939 
-788 -4566 -3745 
7462 -5550 -2431 
2539 -2849 -8559 
-7166 3872 -7401 
-1646 -5860 -3464 
3526 -9054 4334 
-4479 -4769 6314 
-654 -7511 -2078 
-2713 1387 972 
4483 4706 7902 
4033 -8215 442 
721 -8364 -390 
902 6090 5550 
9409 -530 -185 
9602 -6079 9111 
-4513 -9993 -2900 
6183 -143 1554 
6015 -6012 -4232 
1388 6818 -8974 
2074 5438 1853 
-920 5152 -6938 
4272 8153 -640 
-524 8426 -4269 
8626 -2820 1041 
-2944 -5902 -354 
2285 809 -9688 
-1608 9431 3651 
9075 -2531 1501 
6931 6703 5889 
-256 7629 -1688 
8621 -1150 -9505 
2638 -4561 -5021 
6216 4714 -8995 
698 9616 5622 
68 -7592 -2795 
-526 -6030 3589 
-6152 996 -6096 
-574 9628 -3182 
-6431 8944 -7438 
-7274 -2595 2954 
518 -6334 -8599 
5217 4706 9087 
-4712 3619 -4802 
7116 -4127 2674 
-9018 9784 2679 
-3521 -2881 -9456 
-1434 5274 1792 
2498 4176 5803 
-6070 -179 5577 
-2677 3325 349 
-1503 8304 -33 
-8505 1303 4941 
-950 -1885 2711 
8576 4776 -6779 
570 -8409 3268 
-9142 -8651 5576 
-6935 -7133 -1229 
864 -8697 3882 
-510 -1574 -8072 
-8545 6152 5422 
8470 -9703 -7588 
-2888 2342 9538 
-1090 -580 -6526 
1482 -3413 -7563 
3676 4729 -2740 
5722 -2943 -8453 
-8595 -7707 -8260 
4319 7996 -3298 
-3459 8802 2562 
-2209 5748 8605 
-1885 -4835 -8848 
5794 5145 8534 
-506 9694 -9679 
-4845 -4133 9204 
-3737 1601 -4134 
-3936 -1571 -2809 
295 -7750 8997 
-2860 -9510 -1140 
-3505 8552 -3844 
5906 9828 3046 
6713 -2085 -5981 
6798 1337 5692 
-8422 -6708 -8424 
-2783 -6806 2753 
9530 2443 8791 
4786 -7272 -6332 
550 171 6502 
-6242 -2379 3555 
4183 -8045 7788 
4850 6002 -1691 
4603 -9790 -1763 
-8240 9203 -6743 
1671 -4428 -1681 
7243 2880 2422 
7556 7478 4467 
5713 -4509 -4919 
-3731 -706 5516 
-5165 306 9568 
7747 6864 7795 
-1854 -1560 -3250 
3106 -734 -2075 
-244 8697 -6396 
1076 -2161 1834 
-2433 -11 6861 
-7307 2493 -6676 
6144 2753 9694 
-2125 697 -5044 
-9155 -9883 -7670 
-3112 -8270 -1806 
6493 -2556 5887 
395 1726 7419 
-1598 -7935 -2271 
-3899 -2250 833 
4276 8796 -8689 
4838 -220 -5997 
-8472 9742 5872 
7086 4657 712 
6751 -8551 5007 
-1750 -9458 -4335 
-3907 -882 9358 
-6577 -6386 579 
-6544 9017 -5892 
827 -2491 -3263 
-2111 -2863 6754 
4928 2973 3969 
-6791 -7058 -9507 
2591 309 -1758 
-7445 1451 -993 
127 938 -3293 
3584 -6065 -7190 
9559 6708 -2901 
4186 -4838 -8541 
9727 -6691 -9733 
-2078 2066 -9491 
6473 990 -9578 
-1303 -1186 -3267 
-8825 -7489 -5563 
3874 307 -8724 
-4708 9882 2753 
-5397 -3346 -4737 
-5003 -4392 7101 
4628 -1537 7045 
-3976 4796 -5916 
-6558 -4972 -6719 
8606 4577 -2805 
-8207 7856 889 
7623 2489 2013 
9898 8624 2205 
-6712 6449 2790 
-5101 3422 -7624 
2180 -93 -7750 
-9089 5252 5564 
8783 -9243 9258 
-1132 -7231 -8260 
2588 8358 7487 
-3986 903 1670 
-3778 9504 4947 
1866 6020 6205 
738 -5773 -5210 
6832 3863 1988 
6857 3338 8992 
6807 -8294 -8484 
5915 -1654 -4663 
-6020 -372 -7925 
-8560 -6432 -9391 
-9527 5064 7206 
8153 6897 -5301 
2005 9478 -3435 
5261 -7558 2287 
9870 7482 -2280 
9690 6484 -2539 
9894 -987 5363 
3362 -8780 -4491 
-9387 6616 3178 
1322 -5892 7117 
723 -937 -6510 
-3370 -8713 -4511 
9731 2398 2452 
-1201 9823 -1303 
449 4184 4125 
4903 -5900 -5534 
251 1707 -1481 
-9851 4802 7658 
-5860 2248 -4854 
-4969 -4036 3531 
4287 8887 -4189 
-2113 -2807 5534 
-1785 68 8915 
-9852 4375 7186 
7169 -1712 -2294 
-3473 -8001 -5492 
9800 8852 -8276 
7715 5005 5511 
-4835 -222 -1984 
-1158 -1390 1300 
7514 6294 -1585 
-292 -1194 -2910 
2900 711 -1725 
2518 -2559 1080 
-2577 -7196 4564 
-8665 -5566 -2604 
-6562 9205 8119 
-7074 4865 -2169 
-7298 -361 -3433 
-7244 1278 -8315 
9362 -4952 -5174 
8095 -4665 6619 
-588 -9408 8367 
7102 -7190 171 
-3291 1839 -4888 
3839 -9657 -4125 
1582 792 -5609 
-3406 -2111 4082 
-7917 1649 2246 
3960 6744 1508 
-3290 8466 2329 
6231 6362 -1036 
-4540 8329 5970 
-958 2945 -8038 
-9476 3423 -5684 
5900 4680 -6517 
-2994 3020 349 
1732 -2364 4036 
-3874 -6691 9713 
-1852 -6565 -6647 
6804 7006 -7129 
-3310 9466 5090 
607 -8580 -7183 
7262 9720 -1950 
9910 9546 8182 
-4229 8648 -7641 
7853 -3627 8862 
-6630 -8291 6817 
8134 -5954 -3374 
-294 -7739 -6400 
-6277 -8770 -7606 
4067 3574 -5205 
-4914 -7529 -4842 
-3526 -1733 -427 
-1998 1249 148 
-8086 -8689 -72 
5217 -2200 -7477 
-2476 -5664 -7497 
5166 -3120 6941 
-8665 9468 8094 
-3179 -7109 -4420 
9334 1134 1556 
-5211 -5709 -6059 
-4761 -6085 5311 
-3916 -3426 2173 
5025 -7637 2931 
-963 -1918 -4252 
6085 7612 -4834 
-7256 -2942 -6564 
1783 -8605 7723 
-7391 7864 8831 
-8237 -306 5804 
-5959 -1812 5932 
-4244 6166 4095 
-5488 4223 -5539 
-2551 -8520 -4817 
6092 6868 8006 
2967 9524 -6960 
-3485 5518 7621 
4397 9685 2978 
9980 -7288 3767 
-3573 4994 -7128 
6229 7032 -3097 
9274 -9058 -4124 
3936 -977 7402 
-6658 -3974 -5280 
-5770 -2224 -6126 
-2452 1753 -9654 
-1940 9905 -2211 
4002 21 59 
-3966 -6127 7671 
405 3703 5228 
6248 -1930 -4075 
6345 1128 6779 
9249 9500 -6002 
2036 -4315 1397 
9288 5511 8433 
4051 -1420 -3150 
-7412 5188 1682 
-2067 9151 9669 
-8038 7779 -1701 
-7189 -1780 3552 
-2201 9261 2470 
-2052 -3002 744 
-4652 7196 9721 
285 -1840 -1634 
8042 5984 -6614 
-6950 3978 -4790 
-8047 -4224 -7892 
3665 4014 8589 
1625 3548 2771 
5888 -203 3494 
5422 3474 -3281 
-3460 -4919 9038 
-6231 -4338 1660 
2475 -2363 6812 
-8353 1181 -6874 
2700 4752 4925 
7953 -7756 -2877 
-8293 -717 9328 
9502 -7557 -7021 
8733 -9301 -3728 
-6260 -629 7753 
9145 8163 -1216 
-3747 8954 -5872 
-6497 3450 6292 
286 5358 -1512 
-9221 5841 -9220 
6678 3640 3742 
-7019 9563 -7056 
-2079 -6647 -3854 
-5545 299 5688 
6730 -7760 8749 
-3120 -8736 -9829 
-7591 4901 -2216 
-5089 -5807 -2891 
3672 -3434 6578 
3776 -4632 2836 
-1603 -9382 -8871 
9731 -3943 775 
-2316 2706 9227 
-4891 -4874 -8777 
-4090 3338 6150 
-5874 499 5199 
9243 -7681 7008 
1235 8378 -4141 
3519 243 -4802 
-8717 8836 -9337 
-6041 -7443 4751 
6089 -4429 9873 
-859 -4384 -945 
6872 1822 -7562 
-9979 2861 -115 
-7277 3069 -1804 
-941 9218 -3227 
-9335 -3617 -3395 
-7202 -948 -520 
4546 -253 -7709 
-1363 -2952 -9953 
-738 -5267 3528 
-9035 -4785 -105 
-9129 5200 -5710 
-2557 -1970 -3101 
-6420 4085 2962 
-744 9271 -6868 
-3748 6423 -5342 
385 -9864 2075 
-3684 2938 4218 
4186 -3019 5948 
2970 -751 5948 
-5844 -8710 -6255 
6981 -6531 -3342 
867 -504 -5407 
-700 -505 6259 
5400 -8349 -2586 
7062 1018 -2507 
-9575 -1567 -8422 
2314 -4103 7841 
616 5734 1418 
-8381 -2545 -3573 
-8767 6001 4818 
596 1292 -3689 
-5234 -9578 4950 
-7739 -6597 -6158 
-6383 4869 1713 
-9690 -532 -7461 
5852 -6183 9966 
-8937 6187 5384 
2144 5821 117 
-9725 9822 6543 
3935 4401 5125 
-879 1288 -4480 
6454 789 -5860 
1927 -1307 -5491 
-483 -9547 -2201 
-1506 -7468 3535 
9548 2359 -8778 
3067 -3427 -9849 
6864 -1650 -4105 
7256 2370 -7533 
-4053 -3836 -632 
793 -6200 3276 
7895 2242 6035 
-3926 1819 7481 
-8494 3495 -3286 
-6898 -3423 8100 
5848 -4053 -9669 
1883 709 -3227 
-659 -9763 -3774 
8377 3204 -2493 
8655 7995 -7224 
9240 2537 -440 
-2883 1715 -781 
-1106 -9365 334 
2185 892 9367 
1633 -2074 4853 
-2507 -638 7856 
4007 2290 -4391 
-8132 9260 -6821 
2353 2499 4237 
9703 -7341 -7218 
639 3420 -5533 
4932 -9343 -2088 
1618 8513 -7034 
9330 3582 -9343 
9101 -7437 2119 
8936 -4927 4619 
3780 -1174 9559 
302 -7317 7850 
5753 4643 -5874 
-8070 293 5539 
-7517 9492 7713 
-9110 -8767 6831 
2349 -5813 1290 
828 2289 8721 
8159 -1752 8861 
1782 -7102 -7065 
-2222 -9894 -3133 
7449 7677 8468 
7957 9906 810 
-8110 9241 6694 
5449 -5727 -5899 
-1936 -3573 -6091 
-6069 1901 -8151 
8920 5618 4179 
6388 3991 6801 
-9038 2690 2153 
-9044 -3782 -8366 
-7178 -4610 7245 
-6222 4610 8763 
8814 -1272 7019 
3229 3426 -6391 
3761 4382 -1953 
6981 -3474 5224 
-4807 7113 649 
7613 3427 8107 
-3935 4163 -7011 
-8650 3702 -7199 
-6197 6424 9766 
933 1143 -2091 
-3967 577 -9547 
-968 9731 -9793 
6109 -1206 663 
-5627 -1968 5560 
-7482 -4261 910 
5235 -1372 -4271 
8122 3194 -2880 
5808 -7544 -2851 
-8003 6987 -8999 
-2899 -1253 1863 
6594 4009 3321 
-9968 -8559 -7593 
-7068 7641 7689 
9939 7920 1638 
-4590 -3592 3142 
-7042 5222 -5605 
-1968 -6061 6426 
-7955 -601 -1662 
-8496 1077 144 
-6418 -4946 73 
8464 7351 4908 
-7234 4620 -3506 
-9186 3257 -7317 
-2387 -4037 -8472 
-5025 1579 -47 
-1895 5433 -5025 
7636 8047 -1806 
1623 3646 -8336 
302 675 4473 
2825 -8776 9160 
-8928 -2865 -6104 
-7501 5949 -8533 
5764 1599 3100 
6979 8657 9638 
-770 -795 9121 
-2348 946 -1409 
-2836 -9848 8269 
-4002 6381 -257 
7793 1548 -5357 
-8541 327 9929 
7194 -6654 3071 
4622 2506 -6799 
4501 -8417 -2009 
-742 566 -1702 
602 -5754 -9686 
-239 7171 9158 
-7190 5299 -7658 
7516 6007 1541 
7798 -1346 -9952 
-6413 4115 1238 
-976 -4176 -7539 
8870 9358 8409 
-8255 -273 4346 
-8272 9595 7070 
-6745 4689 -4735 
-8759 -2154 1651 
1862 -5644 8191 
-9298 -6932 -3463 
8506 -1656 -8608 
-4261 8485 4197 
4102 -4078 4291 
5751 -5946 2351 
3019 4118 9839 
-7993 8280 4320 
8236 9365 -374 
-2300 8047 -1217 
7534 -2 48 
6335 -9108 8399 
-4122 1089 8139 
-5862 1328 -6798 
-1642 7893 6904 
-1683 -5649 -5223 
-9147 1827 3187 
-8180 -8835 719 
55 -4190 5993 
9439 7997 2799 
-4829 -8861 5407 
-6183 -9767 5117 
-2079 -1905 -4170 
-2959 5509 2408 
7117 -6132 24 
-323 3417 7958 
-7346 9367 -8389 
-2018 -9018 4941 
3464 -5386 -3994 
7997 2714 -2898 
8806 -7008 2909 
-1788 8068 1928 
-4992 -2278 529 
-6970 4578 -9059 
-6791 -4591 -4241 
-6435 -5216 2715 
2735 9671 458 
-5593 8128 8405 
-457 -4063 -6318 
4132 3066 4712 
9369 5292 3254 
-9560 -2053 -7195 
-6676 -3820 -3855 
-8751 894 -4184 
-8553 1171 -4571 
6809 -6825 3622 
2154 -4067 723 
857 -1528 9368 
-9159 -6135 -8431 
-4036 8373 -636 
-5755 -2741 6684 
2601 -6066 9227 
-1702 -9823 1495 
9871 -770 -3709 
5960 9879 -6060 
-6245 -5753 -3028 
5029 -2293 679 
9187 495 1864 
-7955 -3279 -6462 
-9138 -5153 5149 
1995 -8282 -6710 
-4198 1698 -8443 
-7409 -554 3897 
-2149 8528 -9991 
-761 6131 8270 
-1954 6263 4227 
8232 -3310 -1380 
214 5246 304 
6455 6499 -9800 
-6876 8320 -4975 
2502 -5592 -6139 
-6254 1468 5969 
152 -1124 -4324 
-9536 -3028 1139 
1263 -6174 -4552 
-5603 6810 -2334 
3394 7081 5497 
-499 9470 7197 
-8810 3642 7518 
-2985 -3025 9999 
-4894 909 -6457 
8119 -8793 8687 
6276 5931 3849 
8879 -3037 -1681 
4715 -1463 -5210 
-2163 -6847 -4271 
-9245 -5305 -7609 
7672 9468 -670 
-9783 4752 -2407 
-714 8115 -5774 
-6179 -2518 -8235 
-1852 -9807 5358 
-8050 78 -8357 
-1608 -4289 -6594 
-1259 3736 -6536 
5335 9751 6754 
-4116 1688 -6928 
-4549 2389 -8801 
2892 554 781 
4767 1793 -1122 
-3296 -4783 -5623 
-8752 -8564 7266 
-5996 3431 -3455 
783 -1743 1504 
-7805 6505 -7160 
9555 -1864 -2553 
8345 -7943 3592 
-5192 9381 -4164 
6437 -6003 8100 
9629 6710 -2349 
8306 1510 9130 
-2054 3783 -309 
7516 2668 -3225 
1168 -9672 -1383 
2804 -2015 879 
3008 5263 -7016 
-409 -5493 -9967 
6349 3336 7680 
-5462 -4271 2387 
4567 -537 -2957 
-4633 -2129 3420 
-8684 741 -3986 
-33 -8567 -1017 
-7575 -2214 -4231 
6744 8241 -8911 
-6041 -7926 -457 
6040 6435 -8361 
9861 2829 -8504 
-879 6323 -6858 
1220 4016 343 
-5702 3874 -3111 
-6110 -7121 141 
-62 -3813 5769 
-7378 -3654 -2436 
-1934 -4669 -7010 
5223 -7810 2588 
-4997 8919 -2386 
-5856 -1055 -7943 
-1797 -6491 135 
-7928 -3453 6333 
-5545 8644 -3355 
-4595 -1079 -1208 
-4001 7534 -5471 
2379 -6215 4438 
4086 -5764 -9962 
-1641 4298 -757 
-6981 2378 -1092 
9188 9354 4096 
9981 7239 6920 
4692 -3247 -3612 
6419 -938 -1217 
-6367 4594 8500 
-3350 -936 -5050 
5734 1242 991 
-980 7879 -3641 
7572 -2145 1343 
9064 4387 -9109 
-7998 9964 8636 
3079 4909 6773 
5053 -4956 3408 
-7279 -8326 -1186 
-9829 -4241 9833 
-5594 932 8987 
5504 5033 8729 
8143 7700 2216 
-9910 -8669 -8289 
-8643 -8682 -644 
9820 2897 4623 
-6729 9907 8114 
-4495 -5969 -2893 
-5835 -1644 -8670 
-4981 -611 -9677 
-4048 7977 -5288 
4098 9479 5045 
-8926 344 -4016 
2678 6284 -5360 
-5036 -7168 4124 
-3012 1932 -1071 
373 7904 8530 
-8601 2638 -3172 
-5558 -8577 320 
-5444 7704 3992 
7770 -6662 -265 
-1040 3640 6244 
7778 7523 -6110 
-3130 -1834 6570 
-2475 9065 2377 
-606 4752 -9500 
3027 -622 8869 
-9329 9268 5172 
-8628 -4257 -6265 
9736 -3746 -8450 
-171 -1493 258 
-2493 -4964 7348 
5086 -8436 -275 
2061 2275 -6642 
366 -9889 2953 
5112 8437 803 
-6907 1395 -1809 
7248 3610 338 
-1688 1578 3381 
-660 -8722 3162 
2406 -6083 347 
77 -8077 1900 
5076 7627 4338 
6858 2206 8530 
-3866 -9802 -2687 
-2608 6012 7073 
7308 -4333 -7130 
-2712 -6196 -6324 
7711 8523 8844 
-4166 -6620 -7602 
2175 1233 7944 
-4460 8882 5555 
-5587 -5737 -7404 
-1457 -981 4808 
2400 -6756 1948 
3004 -6188 8089 
-5259 -4181 5089 
2188 -733 7008 
-2286 -3008 -4482 
-7302 4704 -3427 
-9075 21 3412 
7788 7475 856 
4692 -1009 -4500 
2764 -4421 5090 
3796 -2731 -380 
-3766 -791 -7591 
-4745 221 -6365 
9292 2106 -4967 
-5515 -3499 6395 
4341 -1437 89 
-273 -9432 -1520 
4201 2224 -1469 
-5688 4193 -2734 
7673 7344 9981 
9081 -489 3899 
-9246 362 5880 
8666 5843 1957 
4318 7479 3247 
-4579 3470 1286 
4905 531 1557 
6255 -1620 6575 
2271 9836 8666 
-42 346 859 
-2826 9449 -9109 
7197 7123 2299 
-7509 1445 5182 
-2879 6232 -968 
9896 -9172 -2362 
-3567 1127 -1562 
-5094 -2771 7583 
-5100 567 -3419 
-3119 -4312 863 
6949 1777 9372 
9614 -9434 -6864 
832 3845 1339 
-1214 2382 -2267 
2902 -1723 -912 
2582 4002 5627 
-8500 -3992 2100 
1277 -2598 -4730 
5653 8060 1710 
-5673 -2308 -6058 
-2731 9699 9637 
-8700 -8535 -3673 
8923 2944 -4706 
2596 2790 -8737 
-4242 9733 -3384 
223 3331 3 
2950 -7080 3392 
-814 344 -563 
-7630 -4932 -4729 
-4477 1300 -1290 
-549 -5948 -863 
2526 -6218 -8126 
3095 4143 -4623 
3670 2780 4305 
-3305 9970 -550 
-5067 1543 1140 
971 9622 468 
6859 8686 -7904 
9688 -93 89 
8826 -6810 448 
-6955 -7831 -2354 
5008 -1509 -1667 
-2576 5501 -3964 
-3492 5838 8766 
-3984 1827 1890 
-9025 1049 5017 
-6507 -9837 1373 
5086 -5223 -4112 
-2686 -8105 906 
-7349 -2171 3606 
6141 -4897 -1807 
-5884 -2231 -3726 
4762 9553 3726 
-3464 -2119 2839 
2523 2819 -1604 
6921 8700 7584 
100 8985 8819 
-4843 5417 9515 
-8042 616 -6915 
4840 7373 6087 
7086 236 -18 
-5644 6643 -1254 
-5670 331 623 
-2252 -2334 7459 
6514 -8466 3715 
-8603 5728 8591 
-2465 -2844 6271 
-4149 9966 -8154 
-6312 7151 4676 
4561 -8037 9013 
-4153 -8022 1745 
-3959 766 1103 
2255 -923 -9071 
-7760 2398 6959 
-2377 -9446 -688 
-7015 -9891 7557 
235 1856 -1863 
-9255 -6831 3562 
-3502 4900 9641 
4421 -5659 7851 
2437 1959 -8520 
4381 -8876 -3062 
-4877 -5655 6016 
8644 5955 1804 
-9384 492 -1686 
2298 4593 -9591 
889 -6557 452 
-7875 7518 -9502 
5447 5495 7445 
-414 -5831 -4897 
8502 -3241 -2234 
-8367 -7242 -9616 
9724 3689 4730 
-3958 5258 5535 
9183 -6903 8455 
9670 9108 -8348 
2435 9866 7852 
8275 3361 7795 
4349 -6471 -7262 
7294 7736 6040 
1640 -9277 4531 
-1175 7096 955 
-6414 -8202 9512 
524 8764 6508 
-5640 1830 7198 
509 827 5044 
-1220 2197 -5646 
830 921 -793 
8136 -1436 -2798 
3627 -3242 -711 
9134 -7681 3047 
150 -9276 -3756 
2526 6071 3874 
-961 144 9188 
4859 -6462 -8024 
3597 6310 2525 
-3103 -3028 6541 
-2397 -5248 7935 
2056 3467 9361 
9402 -6190 7488 
692 7206 -1941 
1298 -7687 1597 
-124 9602 3195 
6271 -9780 3867 
-3741 1042 7623 
-5215 2973 5866 
-462 -6762 603 
9047 2181 -8236 
8420 73 6307 
-7800 8259 6801 
9253 -8595 -9921 
-925 3637 2912 
-3657 -8379 7355 
-9421 -7678 -6218 
-1430 -2830 -9831 
4103 -6181 689 
2596 -816 -2614 
-3792 -2582 7187 
-7980 -1209 -9209 
-203 -6 -5309 
9833 -9107 -8396 
9359 1864 -284 
-2776 4514 -6809 
5409 -4453 -3064 
-9679 7614 7124 
-5010 -3445 4674 
-4364 7149 -5122 
-7190 -5208 -6994 
2995 7155 9417 
1993 -2748 -4196 
-1321 4536 4323 
695 3171 1471 
-1835 -6580 1905 
-656 3712 -8770 
1384 -1890 1733 
-8953 7829 1476 
-3414 -8981 7463 
3716 830 -5162 
